code,name,email,phones,address
42497885,ТОВ «СП „НОВАТОР“»,,+380993838389,"Україна, 07601, Київська область, Згурівський район, селище міського типу Згурівка(з), вулиця Заводська, будинок 5"
42679147,ТОВ «ГЛОБАЛ СОФТ ПРОВАЙДЕРС»,,+380961015776,"Україна, 07350, Київська область, Вишгородський район, село Гаврилівка, вулиця Свято-Троїцька, будинок 52-А"
40523305,ТОВ «АЛПЕН ТРЕЙД»,,+380987614003,"Україна, 01021, місто Київ, вулиця Кловський Узвіз, будинок 7, офіс 198-А"
32524105,ТОВ «БТ»,,"+380444071098, +380731415282","Україна, 03065, місто Київ, вулиця Академіка Каблукова, будинок 26"
40179413,ТОВ «МЕРГЕН»,,+380734862757,"Україна, 01024, місто Київ, вулиця Круглоуніверситетська, будинок 7, офіс 29"
35876790,ТОВ «НАФТАУКРТРАНС»,,+380444926200,"Україна, 03115, місто Київ, вулиця Львівська, будинок 23, корпус 1"
40699842,ТОВ «ІНТЕРГАЗ-ГРУП»,,+380682828206,"Україна, 02092, місто Київ, вулиця Марганецька, будинок 81"
33962311,ТОВ «ЕКОБІОТРАНС»,,,"Україна, 09200, Київська область, Кагарлицький район, місто Кагарлик, вулиця Незалежності, будинок 22"
41016546,ТОВ «РЕАЛ ЛПГ»,,+380685055716,"Україна, 08702, Київська область, місто Обухів(пн), вулиця Каштанова, будинок 14/31, корпус 3 Й ПОВЕРХ, КАБІНЕТ 1"
41890933,ТОВ «СЕНТ ХОЛЛ»,,+380683315094,"Україна, 03057, місто Київ, вулиця Довженка Олександра (Шевченківський Р-Н), будинок 18"
39778908,ТОВ «ЧИСТЕ ДЕРЕВО»,aliansoil@gmail.com,"+380674604554, +380673104554","Україна, 08722, Київська область, Обухівський район, село Трипілля, вулиця Шевченка, будинок 3"
41358796,ТОВ «СІТОНІЯ-ОЙЛ»,,+380660015825,"Україна, 04655, місто Київ, вулиця Новокостянтинівська, будинок 4А"
24883565,ПП «АВТОТЕХСЕРВІС»,,,"Україна, 08292, Київська область, місто Буча(пн), вулиця Депутатська, будинок 3"
37219204,ПП «РЕАЛІЯ ПЛЮС»,,"+380445761377, +380683671044","Україна, 02088, місто Київ, вулиця Березнева, будинок 34"
41630781,ТОВ «ЕКОГАЗ ЕНЕРДЖІ»,,,"Україна, 02002, місто Київ, вулиця Андрія Аболмасова, будинок 5, нежиле приміщення 59"
20604332,ТОВ «АВРОРА»,L23236142@meta.ua,+380675018681,"Україна, 09100, Київська область, місто Біла Церква, шосе Сквирське, будинок 186"
21892451,ТОВ «АІП „АГРОІНТЕР“»,agroptr@gmail.com,"+380565831888, +380565831255","Україна, 04107, місто Київ, вулиця Нагірна, будинок 25-27"
41797776,ТОВ «ПЕТРОЛЕУМ УКРАЇНА»,,+380509722796,"Україна, 04119, місто Київ, вулиця Зоологічна, будинок 4А, офіс 139"
41775494,ТОВ «КАТМА ГРУП»,,+380970150095,"Україна, 04052, місто Київ, вулиця Глибочицька, будинок 17"
40521601,ТОВ «УКР-НАФТА-ТРЕЙД»,,+380442539071,"Україна, 01021, місто Київ, вулиця Інститутська, будинок 11-А, офіс 7"
38409358,ТОВ «ТВК ПОЛЮС»,tvkpolus80@ukr.net,+380500599675,"Україна, 03151, місто Київ, ВУЛИЦЯ ОЧАКІВСЬКА/ПРОВУЛОК ОЧАКІВСЬКИЙ, будинок 5/6"
40805889,ТОВ «СВ ОЙЛ»,,+380677745190,"Україна, 09600, Київська область, Рокитнянський район, селище міського типу Рокитне, вулиця Залізнична, будинок 3, офіс 2"
39094012,ТОВ «ПТС»,travkin@i.ua,+380683706519,"Україна, 08600, Київська область, місто Васильків, провулок Кармелюка, будинок 11"
42488633,ТОВ «ТОРГОВИЙ ДІМ „ОМЕГА-ТРЕЙД“»,omegatrade.in.ua@gmail.com,+380635168024,"Україна, 04071, місто Київ, вулиця Нижній Вал, будинок 15, офіс 603"
36386596,ТОВ «КОМПАНІЯ ПНП»,,+380672386959,"Україна, 01010, місто Київ, вулиця Мазепи Івана, будинок 12, офіс 5"
37508926,ТОВ «ОРО НЕРО»,,,"Україна, 02072, місто Київ, вулиця Бориспільська, будинок 7"
41750548,ТОВ «ПЕЧЕРСЬКИЙ ДВІР»,savich8690@gmail.com,+380679140567,"Україна, 03134, місто Київ, вулиця Трублаїні, будинок 2-А"
40948710,ТОВ «ЛЮКС НАФТА»,,+380979721276,"Україна, 09600, Київська область, Рокитнянський район, селище міського типу Рокитне, вулиця Залізнична, будинок 3"
31861974,ТОВ «ТРАНС-ГРУП»,,+380675225254,"Україна, 03065, місто Київ, БУЛЬВАР ІВАНА ЛЕПСЕ/АКАДЕМІКА КАБЛУКОВА, будинок 51/16"
33950840,ТОВ «СВ-НАФТА ПЛЮС»,,,"Україна, 07433, Київська область, Броварський район, село Залісся, вулиця Київська, будинок 144 А"
42170852,ТОВ «ЛІТОІЛ»,litoil.llc@gmail.com,+380632484827,"Україна, 03040, місто Київ, вулиця Стельмаха Михайла, будинок 10-А, офіс 503"
35277201,ТОВ «АЛЬВА-ОЙЛ»,,+380951316727,"Україна, 01011, місто Київ, вулиця Мирного Панаса, будинок 11"
40302318,ТОВ «ГНС ТРАНЗИТ»,4030231822@i.ua,,"Україна, 08601, Київська область, місто Васильків(з), вулиця Соборна, будинок 66, офіс 2"
39939775,ТОВ «АФІНА-КОН»,afinakon@ukr.net,+380500232041,"Україна, 04114, місто Київ, вулиця Пріорська, будинок 21"
42921087,ТОВ «ЕКСПРЕС-ТРАНСНАФТА»,merkuriytt@gmail.com,+380677745190,"Україна, 09100, Київська область, місто Біла Церква, вулиця Нагірна, будинок 3, офіс 34"
40754426,ТОВ «ТП БЕРЕГИНЯ»,,,"Україна, 03039, місто Київ, провулок Руслана Лужевського, будинок 14"
33754815,ТОВ «АВТОСКАЙП»,ikpart@mail.ru,,"Україна, 01033, місто Київ, вулиця Руставелі Шота, будинок 20В"
25118854,ПП «КЛАРІКС МІКС»,KLARIKSLIM@UKR.NET,+380684038468,"Україна, 08150, Київська область, Фастівський район, місто Боярка, вулиця Молодіжна, будинок 76А"
42535134,ТОВ «СТОРХАУС-ЕНЕРДЖИ»,,+380935787533,"Україна, 04080, місто Київ, вулиця Олексія Терьохіна, будинок 8-А, офіс 6"
40060327,ТОВ «ДІПОЛА»,,+380939465633,"Україна, 03134, місто Київ, вулиця Булгакова, будинок 12"
31883170,ТОВ «ДІНАР»,,+380513457847,"Україна, 56500, Миколаївська область, місто Вознесенськ, вулиця Київська, будинок 258А"
24488644,ТОВ «МАШПРОМ»,,+380506708343,"Україна, 02090, місто Київ, Харківське шосе, будинок 19, офіс 2005"
42180368,ТОВ «СТАППРОЕКТ»,stapproekt@ukr.net,+380505065976,"Україна, 01042, місто Київ, бульвар Марії Приймаченко, будинок 1/27, офіс 304/6"
32547211,ПРАТ «ЗЕРНОПРОДУКТ МХП»,,+380434367613,"Україна, 08800, Київська область, Обухівський район, місто Миронівка, вулиця Елеваторна, будинок 1"
30289029,ТОВ ФІРМА «АВЕГА»,firma_awega_info@i.ua,+380638188828,"Україна, 02121, місто Київ, вулиця Автопаркова, будинок 7"
32214510,ТОВ «ПРОПАН-СЕРВІС»,www.propan-s.com.ua,,"Україна, 03027, Київська область, Фастівський район, село Новосілки, Чабанівська Тг, вул.Васильківська"
32555065,ТОВ «РА-РІТЕЙЛ»,info@rue.kiev.ua,+380442449482,"Україна, 03150, місто Київ, вулиця Лабораторна, будинок 33/37"
42945731,ТОВ «АБАТАК»,Abatak2019@gmail.com,+380681180880,"Україна, 04119, місто Київ, вулиця Пріорська, будинок 14"
39430951,ТОВ «ДЕЙВЕСТ»,,+380442245301,"Україна, 01032, місто Київ, вулиця Жилянська, будинок 106-Б"
42466820,ТОВ «ГАЗОЙЛ ТРЕЙД ЛТД»,,+380632388455,"Україна, 02090, місто Київ, Харківське шосе, будинок 48В"
37047107,ТОВ «СТС-КИЇВ»,kievsts2021@ukr.net,+380930355963,"Україна, 02000, місто Київ, вулиця Січових Стрільців, будинок 14"
40568959,ТОВ «СПЕЦТЕХ ІНВЕСТ»,,,"Україна, 01601, місто Київ, Спортивна площа, будинок 1-А"
32159460,ТОВ «ЯРОСЛАВЬ-АВТО»,urist@ayroslav.com.ua,+380445639819,"Україна, 02121, місто Київ, вулиця Колекторна, будинок 38/40"
34331571,ТОВ «МУХА ТА ПАРТНЕРИ»,,,"Україна, 08130, Київська область, Києво-Святошинський район, село Петропавлівська Борщагівка, вулиця Черкаська, будинок 26"
39228383,ТОВ «ПРОМГАЗ СЕРВІС ПЛЮС»,,+380969671346,"Україна, 08623, Київська область, Васильківський район, селище міського типу Калинівка, вулиця Залізнична, будинок 168"
36337601,ТОВ «ТД „ПРОМИСЛОВІ ОЛИВИ І.Л.С.“»,,+380442009347,"Україна, 04136, місто Київ, вулиця Північно-Сирецька, будинок 3"
37502070,ТОВ «ГОЛДЕН ГАЗ»,,"+380674411110, +380674010314","Україна, 02166, місто Київ, проспект Лісний, будинок 35, квартира 88"
30486299,ТОВ «ФОРТ»,fortpl@ukr.net,+380661597370,"Україна, 36008, Полтавська область, місто Полтава, шосе Київське, будинок 33"
40557025,ТОВ «УАПХ»,,+380443386140,"Україна, 03039, місто Київ, вулиця Голосіївська, будинок 7, корпус 1, офіс 230"
42709270,ТОВ «КАРДНАФТ»,TOVKARDNAFT2020@GMAIL.COM,,"Україна, 01013, місто Київ, вулиця Будіндустрії, будинок 6"
41611780,ТОВ «ТІРА-ТРЕЙД»,kristina.burlya@ukr.net,+380676229093,"Україна, 03035, місто Київ, площа Солом'янська, будинок 2"
41629315,ТОВ «ЛЕКТЕР»,,,"Україна, 08034, Київська область, Макарівський район, село Маковище, вулиця Центральна, будинок 10"
38106099,ТОВ «СОЛЕКС ОЙЛ ГРУП»,,+380673277795,"Україна, 08623, Київська область, Васильківський район, селище міського типу Калинівка(з), вулиця Залізнична, будинок 98"
42756184,ТОВ «МЕГАІНВЕСТ ТРЕЙД»,TOVMEGATR2020@GMAIL.COM,,"Україна, 01013, місто Київ, вулиця Деревообробна, будинок 5"
24558913,ПП «ГРАВІС»,gravis.pp@ukr.net,,"Україна, 39631, Полтавська область, місто Кременчук, вулиця Київська, будинок 65/2"
31628650,ТОВ «ТОРГОВИЙ ДІМ „ЕНЕРГІЯ“»,,+380500403670,"Україна, 04071, місто Київ, вулиця Ярославська, будинок 11-В, офіс 9"
40903328,ТОВ «КАРТЕРПЛЮС»,karterpls@gmail.com,+380685636829,"Україна, 02099, місто Київ, вулиця Зрошувальна, будинок 19"
41489276,ТОВ «ВІТОЛ ОІЛ»,,+380971169345,"Україна, 07201, Київська область, Вишгородський район, селище міського типу Іванків, вулиця Проскури Івана, будинок 11"
41526951,ТОВ «ВІЛД-РАНЕР»,wildrunner@meta.ua,+380503257863,"Україна, 08292, Київська область, місто Буча(пн), вулиця Інститутська, будинок 20, офіс 12"
33744863,ТОВ «ТД „КАРГЕС“»,,,"Україна, 01004, місто Київ, вулиця Антоновича, будинок 20-Б, офіс 21"
39530873,ТОВ «ІНКАМ ТРЕЙД»,,+380442336573,"Україна, 03038, місто Київ, вулиця Лінійна, будинок 17"
40572897,ТОВ «БЕЛОЙЛ ІНДУСТРІ»,,,"Україна, 01021, місто Київ, Кловський Узвіз, будинок 12, офіс 4"
40784911,ТОВ «ААЗ ТРЕЙДІНГ-АВТОЛЮКС»,help@autolux.ua,"+380445949500, +380504359792","Україна, 03039, місто Київ, вулиця Голосіївська, будинок 7, корпус 3"
42336553,ТОВ «ІНТОР-СЕРВІС»,,+380445372118,"Україна, 02002, місто Київ, вулиця Микільсько-Слобідська, будинок 2-Б, офіс 281"
32547138,ТОВ «ТЕРМІНАЛ»,office.terminal@ukr.net,"+380675024957, +380457451458","Україна, 08801, Київська область, Обухівський район, місто Миронівка, вулиця Паризької Комуни, будинок 2"
36491739,ТОВ «НАФТОХІМІЧНА ІНВЕСТИЦІЙНА КОМПАНІЯ»,nhik@ukr.net,"+380505270311, +380687775445","Україна, 08500, Київська область, місто Фастів, вулиця Боженка, будинок 31"
19371986,ТОВ ФІРМА «АСТАРТА-КИЇВ»,office@astartakiev.com,"+380444250280, +380445859417","Україна, 04071, місто Київ, вулиця Ярославська, будинок 58"
39702940,ТОВ «ТРАНСКОМГРУП»,transkmgrp@gmail.com,+380503352309,"Україна, 01133, місто Київ, вулиця Алмазова Генерала, будинок 13"
40371329,ТОВ «ЕРУ ТРЕЙДІНГ»,info@eru.com.ua,"+380444287016, +380507703086","Україна, 04070, місто Київ, вулиця Ярославська, будинок 58"
36999936,ТОВ «ПРОМПОБУ­ТСЕРВІС»,,+380457662015,"Україна, 07502, Київська область, Броварський район, селище міського типу Баришівка, вулиця Софіївська 34, будинок 200А"
39325060,ТОВ «БІЗНЕС СОЛЮШЕН»,,+380673277795,"Україна, 03110, місто Київ, вулиця Солом'янська, будинок 15-А"
38240216,ТОВ «БРАВО ЕНЕРДЖИ»,energybo50@gmail.com,,"Україна, 01133, місто Київ, бульвар Лесі Українки, будинок 24, офіс 68"
39354001,ТОВ «БАРРЕЛЬ ГРУП»,,+380500102664,"Україна, 01103, місто Київ, бульвар Дружби Народів, будинок 28-В, офіс 510"
38335407,ТОВ «ФГ АГРАРНІ ТЕХНОЛОГІЇ»,,+380672156301,"Україна, 01032, місто Київ, вулиця Жилянська, будинок 106-Б"
40058098,ТОВ «МАРСЄЛ ЕНЕРДЖІ УКРАЇНА»,,+380930958177,"Україна, 01013, місто Київ, вулиця Деревообробна, будинок 5"
39803375,ТОВ «ОЛЕКСІМ УКРАЇНА»,,+380673277795,"Україна, 03110, місто Київ, вулиця Солом'янська, будинок 15-А"
24143508,ТОВ «ОЛЬГА»,,"+380574328437, +380503437318","Україна, 64300, Харківська область, місто Ізюм, вулиця Київська, будинок 2-Б"
39461765,ТОВ «РОНАЛДО МЕНЕДЖМЕНТ»,,,"Україна, 02099, місто Київ, вулиця Бориспільська, будинок 9"
39915733,ТОВ «КОРТЕСКО»,kortesko.kor@ukr.net,+380503427488,"Україна, 03680, місто Київ, вулиця Якутська, будинок 10, офіс 111"
33397487,ТОВ «АЕК-МЕНЕДЖМЕНТ»,,+380500102664,"Україна, 01103, місто Київ, бульвар Дружби Народів, будинок 28-В, офіс 510"
42854205,ТОВ «ГРІН ХАУС ОЙЛ»,,+380986236676,"Україна, 03110, місто Київ, вулиця Солом'янська, будинок 15-А, офіс 222"
41189291,ТОВ «ЛЕНДЕР ЛТД»,,+380962459785,"Україна, 01034, місто Київ, вулиця Ярославів Вал, будинок 21-Л, офіс 2"
40922419,ТОВ «СТАР ОІЛ УКРАЇНА»,,+380930355963,"Україна, 02000, місто Київ, вулиця Сержа Лифаря, будинок 16-В"
42694914,ТОВ «ГАЗЕНЕРДЖИ»,NNRRJJ17@GMAIL.COM,+380935442494,"Україна, 04074, місто Київ, вулиця Вишгородська, будинок 28/1"
34673638,ТОВ «КОМПАНИ „ОМЗЗ ЛТД“»,,+380934673638,"Україна, 02093, місто Київ, вулиця Бориспільська, будинок 11А"
23514836,ТОВ «ІМПУЛЬС LTD»,,,"Україна, 03194, місто Київ, бульвар Кольцова, будинок 15 В ЛІТЕРІ "
42681454,ТОВ «НАФТОВА КОМПАНІЯ „ТІТАНІЯ“»,,+380505360462,"Україна, 04210, місто Київ, проспект Героїв Сталінграда, будинок 20 А"
32305906,ТОВ З ІІ «БЕЛФЕРТ УКРАЇНА»,office@pbnh.com.ua,+380443777337,"Україна, 02002, місто Київ, вулиця Микільсько-Слобідська, будинок 1а"
41180498,ТОВ «ДЮВАЛЬ КОМПАНІ»,,+380951790781,"Україна, 02105, місто Київ, вулиця Тампере, будинок 13-Б"
40738268,ТОВ «ЕКОЙЛТРЕЙД»,,+380509090709,"Україна, 07400, Київська область, місто Бровари, вулиця Олега Онікієнка, будинок 125, офіс 14/4"
41453082,ТОВ «НАФТОГАЗ РЕСУРС»,,+380995049902,"Україна, 03164, місто Київ, вулиця Підлісна, будинок 1, офіс 11"
39934782,ПП «ОБ»,,"+380674405827, +380456053300","Україна, 09801, Київська область, Білоцерківський район, місто Тетіїв, вулиця Цвіткова, будинок 28А"
39181623,ТОВ «НОВОТРЕЙД»,14novotrade@gmail.com,+380445072311,"Україна, 03148, місто Київ, вулиця Стешенків Сім'ї, будинок 5"
39878168,ТОВ «ЗОЛОТІ КРИЛА»,,+380633298726,"Україна, 08130, Київська область, Києво-Святошинський район, село Петропавлівська Борщагівка, вулиця Соборна, будинок 1-Б"
38183420,ТОВ «ТД РОСТОК»,,+380662225663,"Україна, 08130, Київська область, Києво-Святошинський район, село Петропавлівська Борщагівка, вулиця Соборна, будинок 1-Б"
40516502,ТОВ «БІЗНЕС-ОІЛ-ГРУП»,,+380443385205,"Україна, 04112, місто Київ, вулиця Багговутівська, будинок 17-21"
42322011,ТОВ «КЛАРІКС ФОРСАЖ»,KLARIKSLIM@UKR.NET,+380684038468,"Україна, 09100, Київська область, Білоцерківський район, місто Біла Церква, вулиця Ярослава Мудрого, будинок 40"
39018764,ТОВ «БУРТЕХСЕРВІС»,,+380934244673,"Україна, 02088, місто Київ, провулок Геофізиків, будинок 12"
39861505,ТОВ «ГЛОБАЛ ФІНАНС ГРУПП»,,+380445996825,"Україна, 01030, місто Київ, вулиця Івана Франка, будинок 9, офіс 12"
41943005,ТОВ «ЕНЕРДЖИ ІНВЕСТ РЕСУРС-1»,energy.investres1.gmail.com,+380967796675,"Україна, 01021, місто Київ, вулиця Грушевського, будинок 34-А"
41075308,ТОВ «ПЕК „ТЕК-ОІЛ“»,M.v.oil.2018@gmail.com,+380503539776,"Україна, 01004, місто Київ, вулиця Велика Васильківська, будинок 13/1"
3568089,ТОВ «А.С.Т.»,,"+380442245300, +380442245301","Україна, 08666, Київська область, Васильківський район, село Соколівка, вулиця Урожайна, будинок 4"
38185260,ПП «НАФТОСФЕРА»,,+380683899117,"Україна, 04073, місто Київ, вулиця Вовчка Марка, будинок 18А"
42177224,ТОВ «ШЕРМАНН»,,,"Україна, 04112, місто Київ, вулиця Олени Теліги, будинок 6"
38261325,ТОВ «СТОРЕКС-ТРЕЙД»,,+380444672943,"Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 37-41"
41416428,ТОВ «АПЕКС ГАЗ УКРАЇНА»,,+380672400125,"Україна, 04080, місто Київ, вулиця Кирилівська, будинок 82, офіс 256"
40190793,ТОВ «ЛЮКС АВТО ОДЕСА»,,+380986194207,"Україна, 04116, місто Київ, вулиця Гаврилишина Богдана, будинок 7"
41315815,ТОВ «КУДЖО»,,,"Україна, 07740, Київська обл., Яготинський р-н, село Двірківщина"
34269797,ПП «АВТОТРАНС ТРЕЙДІНГ»,,+380993299561,"Україна, 03110, місто Київ, вулиця Солом'янська, будинок 5"
38807824,ТОВ «ТРЕЙДНА­ФТТРАНС»,,+380633895799,"Україна, 08131, Київська область, Києво-Святошинський район, село Софіївська Борщагівка, вулиця Мала Кільцева, будинок 4 А"
37652647,ТОВ «ЗЕЛЕНИЙ КРАЙ ЮКРЕЙН»,,+380672362929,"Україна, 02002, місто Київ, вулиця Каховська, будинок 64"
42179263,ТОВ «БІЛАЙТ ГРУП»,bilaitgrup@ukr.net,+380688899380,"Україна, 04050, місто Київ, вулиця Іллєнка Юрія, будинок 81А"
38005288,ТОВ «МТК „ЛОГІСТИК ЕНД ОЙЛ“»,,+380503731553,"Україна, 39626, Полтавська область, місто Кременчук, вулиця Київська, будинок 65/2"
42777005,ТОВ «СЕВАКАДО»,v.domorosly@gmail.com,+380445212422,"Україна, 01042, місто Київ, вулиця Глазунова, будинок 4/47"
43017101,ТОВ «БЕЛОЙЛ СІСТЕМА»,,,"Україна, 04082, місто Київ, вулиця Олексія Терьохіна, будинок 8-А, офіс 3"
38812640,ТОВ «НАФТА КЕПІТАЛ ГРУП»,naftacapitalgroup1@gmail.com,+380681061236,"Україна, 01021, місто Київ, вулиця Інститутська, будинок 28"
41629011,ТОВ «ОЛФОР»,,,"Україна, 07841, Київська обл., Бородянський р-н, село Дмитрівка"
42938902,ТОВ «ТАЙГЕРОН»,,,"Україна, 08000, Київська обл., Макарівський р-н, селище міського типу Макарів"
40305214,ТОВ «СИНЕРГІЯ ГАЗ»,sinergiagas@gmail.com,"+380966636666, +380678980008","Україна, 07400, Київська область, місто Бровари, бульвар Незалежності, будинок 31"
42938876,ТОВ «УРМАС»,,,"Україна, 07311, Київська обл., Вишгородський р-н, село Вахівка"
40436698,ТОВ «СОФІЯ ІНВЕСТМЕНТ»,zvit40436698@ukr.net,+380445369091,"Україна, 01034, місто Київ, Набережно-Печерська Дорога, будинок 10А"
42151502,ТОВ «ОЛЕУМ ГАЗ»,oleum-lpg@ukr.net,+380508155591,"Україна, 08131, Київська область, Бучанський район, село Софіївська Борщагівка, вулиця Мала Кільцева, будинок 4-А"
40113939,ТОВ «ВВВ МОНТАЖ»,vvvmontazh@ukr.net,+380962542892,"Україна, 03680, місто Київ, вулиця Смольна, будинок 9 Б"
31015242,ТОВ «ЛІКОІЛ»,31015242@gmail.com,+380639856658,"Україна, 04050, місто Київ, вулиця Глибочицька, будинок 53"
42109238,ТОВ «МЕГА-СТАРТ»,,+380952008457,"Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 21"
33847710,ТОВ «ПЕТРОЛ ОКТАН»,,+380679603596,"Україна, 09501, Київська область, Білоцерківський район, місто Тараща, вулиця Героїв Небесної Сотні, будинок 85"
38605252,ТОВ «С КАРД СЕРВІС»,,+380442071010,"Україна, 01014, місто Київ, бульвар Дружби Народів, будинок 35"
40829297,ТОВ «ДД ГРУПП»,,+380666217697,"Україна, 03142, місто Київ, вулиця Академіка Кримського, будинок 4А"
30924760,ТОВ «ОРЛІВСЬКЕ»,,+380445008880,"Україна, 03143, місто Київ, вулиця Метрологічна, будинок 42А"
41019259,ТОВ «ГАРВАРІ СТЕЙТ»,GARVARI@I.UA,+380667852361,"Україна, 01003, місто Київ, вулиця Солом'янська, будинок 33"
40406272,ТОВ «ХАНІНГ ГРУП»,,+380930076177,"Україна, 03039, місто Київ, провулок Руслана Лужевського, будинок 14, корпус 7, офіс 32"
37154226,ТОВ «ІНТЕРГАЛ НАФТА»,,+380443383637,"Україна, 02222, місто Київ, вулиця Бальзака, будинок 52/22, квартира 77"
41125458,ТОВ «ПЕТРА ПРОМ»,076177@GMAIL.COM,+380930076177,"Україна, 01014, місто Київ, вулиця Звіринецька, будинок 63"
41068479,ТОВ «ГРІНОЙЛ»,greenoilbiz@gmail.com,+380509090709,"Україна, 07400, Київська область, місто Бровари, вулиця Олега Онікієнка, будинок 125, офіс 14/4"
39718112,ТОВ «БР-ЛОГІСТИК»,,+380917402188,"Україна, 03150, місто Київ, вулиця Велика Васильківська, будинок 143/2"
40084600,ТОВ «ІРІС ТРЕЙД ЛТД»,iris.traid@gmail.com,+380678283786,"Україна, 01030, місто Київ, вулиця Леонтовича, будинок 7"
39610216,ТОВ «СІТІ КОД»,,,"Україна, 08302, Київська область, місто Бориспіль, вулиця Київський Шлях, будинок 67"
33150762,ТОВ «УТН-ГРУП»,office@utngroup.com.ua,+380442499431,"Україна, 04123, місто Київ, вулиця Світлицького, будинок 35, корпус ЛІТ. З"
40198834,ТОВ «КОРПОРАЦІЯ „ІМПЕРІАЛ“»,,+380963933333,"Україна, 01103, місто Київ, вулиця Кіквідзе, будинок 5, офіс 2"
40993689,ТОВ «ОЙЛ ТРЕЙД СИСТЕМ»,,+380995526019,"Україна, 04070, місто Київ, вулиця Набережно-Хрещатицька, будинок 35-А"
39828709,ТОВ «АТЛ ЛЮКС»,,+380445835361,"Україна, 04053, місто Київ, вулиця Кудрявська, будинок 16А"
36555818,ДП «НГК „ФАКТОР“»,,"+380443915049, +380443915052","Україна, 01033, місто Київ, вулиця Жилянська, будинок 9-11"
34048506,ТОВ «ГАЗТРОН-УКРАЇНА»,,+380445854252,"Україна, 01133, місто Київ, вулиця Коновальця Євгена, будинок 36, ПРИМІЩЕННЯ 31"
40199204,ТОВ «КОМПАНІ „АГРО-ЛЮКС“»,,+380632980266,"Україна, 03057, місто Київ, вулиця Петра Нестерова, будинок 3, офіс 38"
39902420,ТОВ «КОРТЕС-ЛТД»,,+380994806350,"Україна, 04119, місто Київ, вулиця Дегтярівська, будинок 21А"
24575805,ТОВ «КАСАН-УКРАЇНА»,,+380445686966,"Україна, 03057, місто Київ, проспект Перемоги, будинок 40"
40542532,ТОВ «КРЕАТИВ АГРО ЕКСПОРТ»,tov.agrotrade@gmail.com,+380670000068,"Україна, 04210, місто Київ, вулиця Архипенка Олександра, будинок 7/5, квартира 171"
39296097,ТОВ «ЕКСІЛЕНС»,,,"Україна, 04074, місто Київ, вулиця Коноплянська, будинок 12"
33693522,ТОВ «БК „СТАНДАРТ“»,bk.standard2017@gmail.com,+380993305606,"Україна, 01030, місто Київ, вулиця Леонтовича, будинок 7, офіс 5"
41603627,ТОВ «ШЕВРОН-ГАЗ»,,+380443645156,"Україна, 03057, місто Київ, вулиця Гетьмана Вадима, будинок 1 А, офіс 1020"
39717700,ТОВ «ДЖЕНЕРАЛ ЛОДЖИСТИК 1»,general_logistic_1@meta.ua,+380632980266,"Україна, 03035, місто Київ, вулиця Толстого Льва (Шевч., Солом."
32215743,ПП «ОІЛ СТРАТЕЙДЖИК»,,+380342751617,"Україна, 08302, Київська область, місто Бориспіль(з), вулиця Київський Шлях, будинок 65"
42879120,ТОВ «ТЕРМІНАЛБУ­ДСЕРВІС»,terminaltrade2019@gmail.com,+380663297357,"Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 21"
40770705,ТЗОВ «ЛЕМБЕРГ ГРУП»,,,"Україна, 03113, місто Київ, вулиця Івана Шевцова, будинок 1"
38168795,ТОВ «АК-ГАЗПРОГРЕС»,ak-gazprogres@ukr.net,"+380456346774, +380983010825","Україна, 09100, Київська область, Білоцерківський район, місто Біла Церква, провулок Будівельників, будинок 1"
41719314,ТОВ «ВІНАРТА»,,+380442281278,"Україна, 04073, місто Київ, проспект Степана Бандери, будинок 16"
38391744,ТОВ «ФІАБЛ ГРУП»,,+380636649389,"Україна, 03115, місто Київ, проспект Перемоги, будинок 91"
40169337,ТОВ «ДИНАМІКА-С»,,,"Україна, 09100, Київська область, місто Біла Церква, вулиця Олеся Гончара, будинок 12"
41490014,ТОВ «КОМПАНІЯ „ВІКС“»,,+380675713520,"Україна, 01103, місто Київ, вулиця Менделєєва, будинок 12, офіс 94/1"
39525896,ТОВ «ЛІБРО ТРЕЙДІНГ»,,+380983083057,"Україна, 01133, місто Київ, вулиця Кутузова, будинок 13"
40722635,ТОВ «КЛАРІКС КЛІН»,KLARIKSLIM@UKR.NET,+380684038468,"Україна, 87000, Київська область, місто Обухів(з), вулиця Піщана, будинок 1Б"
40722849,ТОВ «КЛАРІКС ЛАД»,KLARIKSLIM@UKR.NET,+380684038468,"Україна, 08150, Київська область, Києво-Святошинський район, місто Боярка(з), вулиця Лінійна, будинок 28"
41579914,ТОВ «ВОЛЛ-ІТ»,vollit@ukr.net,+380671101634,"Україна, 03680, місто Київ, вулиця Пшенична, будинок 2"
19030446,ТОВ «ОЛВІ КО ЛТД»,olvikoltd@ukr.net,+380506344621,"Україна, 03169, місто Київ, вулиця Шевченка, будинок 196-А"
42507374,ТОВ «ТОРГОВИЙ ДІМ „ІРВІН УКРАЇНА“»,bhdbyerhfb@ukr.net,+380689664305,"Україна, 02156, місто Київ, вулиця Маршала Жукова, будинок 24-А, квартира 91"
41245303,ТОВ «ВІВІ РІТЕЙЛ»,viviwater.ua@gmail.com,+380734204000,"Україна, 01133, місто Київ, вулиця Первомайського, будинок 3"
